loan_id,pd_score,risk_decile,credit_decision,scored_at,model_version
LOAN_043292,0.49828476,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043294,0.8226384,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043318,0.34650296,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043328,0.88971317,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043343,0.65741986,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043347,0.9029367,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043349,0.506545,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043372,0.23515233,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043378,0.460514,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043385,0.7112279,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043403,0.6960873,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043410,0.65585214,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043413,0.55766904,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043424,0.7855348,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043425,0.7888406,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043431,0.54384315,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043437,0.49981827,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043440,0.5842652,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043463,0.7107119,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043475,0.61896366,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043479,0.7878549,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043491,0.7422539,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043495,0.42166367,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043498,0.3601678,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043515,0.70241195,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043533,0.5707175,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043536,0.83337104,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043548,0.86977804,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043549,0.7044655,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043550,0.7822715,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043579,0.41663986,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043582,0.81610286,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043589,0.559836,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043590,0.2557031,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043594,0.7254546,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043599,0.21642926,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043606,0.59128463,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043613,0.3955187,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043623,0.4140029,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043628,0.32599398,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043633,0.7096522,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043634,0.73156047,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043635,0.88755685,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043653,0.779034,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043656,0.8701608,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043692,0.8883732,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043720,0.54888326,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043724,0.75499785,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043730,0.83699733,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043752,0.68283623,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043755,0.680013,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043757,0.6055014,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043758,0.7918511,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043763,0.54075015,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043765,0.5369504,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043781,0.7715682,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043803,0.74099904,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043821,0.8130727,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043833,0.5838472,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043839,0.6975144,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043841,0.44114575,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043846,0.3963594,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043852,0.42017153,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043853,0.44324723,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043865,0.8446361,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043868,0.3832307,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043869,0.4077226,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043875,0.66855615,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043877,0.8317432,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043895,0.6985159,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043912,0.72400457,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043915,0.848937,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043919,0.73269355,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043920,0.52283806,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043926,0.82373977,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043927,0.709741,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043931,0.48483527,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043935,0.2180188,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043936,0.56787443,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043938,0.6369406,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043941,0.8760367,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043950,0.40979877,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043963,0.2833426,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043982,0.7002647,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043989,0.85214204,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043995,0.4408763,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_043997,0.62885314,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044001,0.8925123,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044002,0.776547,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044003,0.8992529,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044009,0.84621584,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044012,0.5201189,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044027,0.75447994,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044047,0.6633193,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044048,0.60752994,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044054,0.34783947,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044063,0.48685518,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044065,0.5992773,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044080,0.23390315,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044092,0.231501,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044099,0.26181066,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044116,0.35576454,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044120,0.8408135,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044125,0.8053412,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044126,0.8652979,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044135,0.724807,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044137,0.83276224,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044142,0.781616,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044143,0.23650044,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044147,0.47700527,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044149,0.19762352,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044153,0.74185205,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044161,0.7755608,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044179,0.4506374,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044192,0.8427305,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044199,0.4391813,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044200,0.19194582,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044210,0.71942526,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044229,0.84041774,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044236,0.88013077,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044253,0.8225991,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044257,0.7295011,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044261,0.30375928,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044266,0.7164123,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044277,0.7051155,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044288,0.52793795,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044292,0.29728764,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044294,0.59683526,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044301,0.7852595,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044319,0.83364826,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044330,0.78334844,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044338,0.5903442,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044339,0.8696622,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044346,0.88084245,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044349,0.3226926,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044351,0.4168489,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044352,0.5494334,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044355,0.8284372,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044356,0.8807038,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044357,0.2674133,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044362,0.85103106,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044375,0.6581141,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044389,0.68958426,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044393,0.8101002,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044420,0.8369106,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044422,0.73368496,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044426,0.35860136,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044449,0.8128583,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044466,0.45618176,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044472,0.35539088,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044490,0.28794283,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044511,0.6514997,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044517,0.26494053,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044518,0.7563931,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044524,0.30380255,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044558,0.7788703,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044561,0.5457625,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044563,0.6584038,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044570,0.5178903,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044582,0.8241416,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044586,0.53861374,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044596,0.7220708,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044599,0.4092949,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044604,0.8431661,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044614,0.8539116,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044620,0.22570422,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044628,0.8175603,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044635,0.50228196,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044663,0.7684517,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044665,0.8938324,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044668,0.72307634,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044676,0.8508578,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044677,0.75582814,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044682,0.31662488,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044683,0.5164477,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044695,0.4210523,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044699,0.5837386,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044706,0.26455078,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044707,0.8264877,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044709,0.69667965,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044710,0.85736144,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044711,0.7784062,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044713,0.7591324,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044714,0.5106953,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044725,0.5554526,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044740,0.7921453,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044747,0.25858077,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044751,0.35918477,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044765,0.7652142,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044770,0.756062,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044772,0.8105879,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044776,0.40113604,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044781,0.7034877,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044785,0.2581825,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044799,0.7933202,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044804,0.40764582,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044817,0.7022249,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044826,0.8390705,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044837,0.3484775,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044849,0.7651479,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044856,0.8294821,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044857,0.2099011,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044858,0.57877374,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044861,0.6764196,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044862,0.7219571,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044866,0.834251,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044867,0.7241703,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044871,0.3002496,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044882,0.63741505,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044886,0.39522198,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044907,0.58564985,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044908,0.7424008,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044932,0.4223747,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044945,0.2673889,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044950,0.8950061,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044954,0.27441603,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044959,0.84042525,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044960,0.5666294,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044965,0.8482362,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044967,0.47623095,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_044968,0.70661724,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045003,0.26143092,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045014,0.8656345,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045020,0.8052033,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045025,0.8186817,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045027,0.2922073,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045028,0.3948084,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045048,0.3992643,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045049,0.73653626,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045052,0.85530436,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045057,0.8524469,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045058,0.550167,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045062,0.5897692,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045071,0.7310459,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045079,0.43679366,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045087,0.32897833,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045107,0.57913756,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045117,0.75999194,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045130,0.48394865,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045135,0.75758207,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045145,0.60230815,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045149,0.27192166,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045154,0.6578754,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045161,0.86264205,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045181,0.27569035,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045187,0.3074972,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045191,0.46805578,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045199,0.79858756,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045213,0.72244847,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045229,0.4473233,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045232,0.7929455,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045238,0.56911165,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045252,0.7113166,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045255,0.88967204,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045259,0.85107744,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045262,0.6102275,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045289,0.5334098,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045296,0.4204682,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045299,0.5744202,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045316,0.80164444,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045323,0.77933663,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045337,0.7269671,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045338,0.5288736,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045339,0.8474769,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045348,0.6514901,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045351,0.50808775,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045354,0.7673935,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045359,0.79051006,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045364,0.60855,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045365,0.31465498,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045367,0.32634503,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045368,0.2963721,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045373,0.33665043,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045375,0.6575249,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045377,0.66779476,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045390,0.7411963,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045399,0.43154094,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045415,0.7054734,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045421,0.7856748,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045423,0.8723418,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045432,0.8517685,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045436,0.446693,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045447,0.24060774,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045453,0.89842176,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045454,0.26342046,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045455,0.3625794,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045457,0.3368188,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045460,0.8185446,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045464,0.44999275,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045471,0.79361874,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045484,0.7287911,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045490,0.23537208,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045506,0.6496408,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045513,0.31178364,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045521,0.7927409,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045522,0.4630956,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045530,0.33264175,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045539,0.5581775,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045562,0.56368953,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045570,0.7913828,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045574,0.7861715,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045576,0.3578152,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045588,0.6719181,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045597,0.73024404,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045603,0.8897399,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045628,0.35462767,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045637,0.82663876,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045639,0.5969669,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045666,0.53684986,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045683,0.88551605,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045706,0.5915557,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045723,0.68744576,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045725,0.6117861,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045726,0.41080227,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045749,0.81458795,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045752,0.42388663,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045757,0.7557689,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045786,0.7693132,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045795,0.6555017,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045799,0.63162875,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045802,0.7462991,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045811,0.61540747,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045818,0.42144373,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045828,0.57698774,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_045829,0.73700494,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
